run_id,set,task_id,category,easy,condition,rep,uncached_equivalent_all,uncached_equivalent,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens_all,output_tokens,subagents_spawned,first_turn_cache_creation,total_cost_usd,num_turns,duration_ms,duration_api_ms,tool_read,tool_grep,tool_glob,tool_bash,tool_bash_graphify,tool_calls_total,tool_result_bytes_total,read_graph_json,skill_attributions,is_error,terminal_reason,permission_denials,score,success
DIMP3-notification-kind-union__graphify-v2__r1,docs,DIMP3-notification-kind-union,impact,false,graphify-v2,1,891922,890959,36,50090,840833,7736,7721,0,10903,0.4468466,18,102354,100826,0,0,0,11,6,17,72521,false,0,false,completed,0,0.5,false
DIMP3-notification-kind-union__haiku-baseline__r1,docs,DIMP3-notification-kind-union,impact,false,haiku-baseline,1,774139,26478,10,3866,22602,15333,5528,1,7994,0.24684355000000002,1,50678,165873,0,0,0,0,0,1,1180,false,0,false,completed,0,0.3243243243243243,false
DIMP3-notification-kind-union__haiku-graphify-v2__r1,docs,DIMP3-notification-kind-union,impact,false,haiku-graphify-v2,1,566977,566014,148,40032,525834,3196,3181,0,8402,0.1497384,15,48976,48443,8,0,0,5,1,14,89100,false,0,false,completed,0,0.5,false
DIMP4-req157-renumber__baseline__r1,docs,DIMP4-req157-renumber,impact,true,baseline,1,121327,120355,8,13070,107277,1265,1248,0,10344,0.08728840000000002,4,18539,19294,0,0,0,3,0,3,2882,false,0,false,completed,0,0.9411764705882353,true
DIMP4-req157-renumber__graphify-strict-v2__r1,docs,DIMP4-req157-renumber,impact,true,graphify-strict-v2,1,272055,271083,16,19940,251127,3092,3075,0,10918,0.1618244,8,38521,38568,0,0,0,6,1,7,14632,false,0,false,completed,0,0.9411764705882353,true
DIMP4-req157-renumber__graphify-v2__r1,docs,DIMP4-req157-renumber,impact,true,graphify-v2,1,206686,205714,12,19396,186306,1930,1914,0,10926,0.1350612,6,22877,23199,0,0,0,4,1,5,13598,false,0,false,completed,0,0.9411764705882353,true
DIMP4-req157-renumber__haiku-baseline__r1,docs,DIMP4-req157-renumber,impact,true,haiku-baseline,1,75872,74900,26,14270,60604,2417,2400,0,7994,0.047683399999999994,3,23611,24186,0,0,0,2,0,2,9284,false,0,false,completed,0,0.9411764705882353,true
DIMP4-req157-renumber__haiku-graphify-v2__r1,docs,DIMP4-req157-renumber,impact,true,haiku-graphify-v2,1,102816,101844,38,15603,86203,2886,2869,0,8415,0.0552663,4,30729,30944,0,0,0,2,1,3,15437,false,0,false,completed,0,1,true
DLOC1-issue-number-scope__baseline__r1,docs,DLOC1-issue-number-scope,locate,false,baseline,1,153001,152020,10,12887,139123,525,512,0,10348,0.08555860000000001,5,9364,9886,0,0,0,4,0,4,4409,false,0,false,completed,0,1,true
DLOC1-issue-number-scope__graphify-strict-v2__r1,docs,DLOC1-issue-number-scope,locate,false,graphify-strict-v2,1,128106,127125,8,15450,111667,540,527,0,10920,0.0904654,4,17252,17982,0,0,0,2,1,3,8885,false,0,false,completed,0,1,true
DLOC1-issue-number-scope__graphify-v2__r1,docs,DLOC1-issue-number-scope,locate,false,graphify-v2,1,128389,127408,8,15521,111879,707,694,0,10936,0.09246179999999998,4,13874,14121,0,0,0,2,1,3,8416,false,0,false,completed,0,1,true
DLOC1-issue-number-scope__haiku-baseline__r1,docs,DLOC1-issue-number-scope,locate,false,haiku-baseline,1,160484,159503,42,31466,127995,1358,1345,0,8006,0.0835445,5,18101,18499,1,0,0,3,0,4,59204,false,0,false,completed,0,1,true
DLOC1-issue-number-scope__haiku-graphify-v2__r1,docs,DLOC1-issue-number-scope,locate,false,haiku-graphify-v2,1,168355,167374,56,25388,141930,1490,1475,0,8428,0.073456,6,23684,23958,2,0,0,1,2,5,50868,false,0,false,completed,0,1,true
DLOC2-webhook-retry-decision__baseline__r1,docs,DLOC2-webhook-retry-decision,locate,false,baseline,1,278208,99948,6,6038,93904,3396,552,1,10356,0.23161400000000001,3,8635,45260,1,0,0,1,0,3,11332,false,0,false,completed,0,1,true
DLOC2-webhook-retry-decision__graphify-strict-v2__r1,docs,DLOC2-webhook-retry-decision,locate,false,graphify-strict-v2,1,141136,140151,8,23975,116168,878,864,0,10578,0.1288446,5,12992,13145,2,0,0,1,1,4,28362,false,0,false,completed,0,0.6666666666666666,false
DLOC2-webhook-retry-decision__graphify-v2__r1,docs,DLOC2-webhook-retry-decision,locate,false,graphify-v2,1,169551,168566,10,20337,148219,872,859,0,10946,0.1206518,5,14931,15051,1,0,0,2,1,4,18899,false,0,false,completed,0,1,true
DLOC2-webhook-retry-decision__haiku-baseline__r1,docs,DLOC2-webhook-retry-decision,locate,false,haiku-baseline,1,95160,94175,34,12735,81406,1205,1191,0,8004,0.0406546,4,16670,17244,1,0,0,2,0,3,12765,false,0,false,completed,0,1,true
DLOC2-webhook-retry-decision__haiku-graphify-v2__r1,docs,DLOC2-webhook-retry-decision,locate,false,haiku-graphify-v2,1,99675,98690,36,14620,84034,1183,1169,0,8424,0.044579400000000005,4,16730,17181,1,0,0,1,1,3,17542,false,0,false,completed,0,1,true
DLOC3-subscriber-isolation__baseline__r1,docs,DLOC3-subscriber-isolation,locate,false,baseline,1,101089,100111,6,20292,79813,489,475,0,10347,0.1029406,3,10370,10922,1,0,0,1,0,2,23755,false,0,false,completed,0,1,true
DLOC3-subscriber-isolation__graphify-strict-v2__r1,docs,DLOC3-subscriber-isolation,locate,false,graphify-strict-v2,1,210105,209127,12,25327,183788,1466,1452,0,10916,0.1536576,6,23411,23679,1,0,0,3,1,5,30982,false,0,false,completed,0,1,true
DLOC3-subscriber-isolation__graphify-v2__r1,docs,DLOC3-subscriber-isolation,locate,false,graphify-v2,1,203139,202161,12,18722,183427,1262,1248,0,10936,0.1251254,6,18973,19113,0,0,0,4,1,5,14544,false,0,false,completed,0,1,true
DLOC3-subscriber-isolation__haiku-baseline__r1,docs,DLOC3-subscriber-isolation,locate,false,haiku-baseline,1,104094,103116,34,17831,85251,1024,1011,0,7997,0.050319100000000005,4,14147,14759,1,0,0,2,0,3,25988,false,0,false,completed,0,1,true
DLOC3-subscriber-isolation__haiku-graphify-v2__r1,docs,DLOC3-subscriber-isolation,locate,false,haiku-graphify-v2,1,209869,208891,64,28490,180337,1884,1871,0,8429,0.08547569999999999,7,29975,29380,2,0,0,1,3,6,60576,false,0,false,completed,0,1,true
DLOC4-webhook-delivery-history-screen__baseline__r1,docs,DLOC4-webhook-delivery-history-screen,locate,false,baseline,1,255829,254863,14,23531,231318,1071,1057,0,10339,0.1520216,7,16433,17241,0,0,0,6,0,6,26495,false,0,false,completed,0,1,true
DLOC4-webhook-delivery-history-screen__graphify-strict-v2__r1,docs,DLOC4-webhook-delivery-history-screen,locate,false,graphify-strict-v2,1,560340,559374,24,40404,518946,3774,3760,0,10918,0.30408920000000006,12,54690,54179,3,0,0,6,2,11,56703,false,0,false,completed,0,1,true
DLOC4-webhook-delivery-history-screen__graphify-v2__r1,docs,DLOC4-webhook-delivery-history-screen,locate,false,graphify-v2,1,760941,759975,34,37721,722220,4350,4336,0,10906,0.339792,17,60896,60244,0,0,0,14,2,16,50309,false,0,false,completed,0,1,true
DLOC4-webhook-delivery-history-screen__haiku-baseline__r1,docs,DLOC4-webhook-delivery-history-screen,locate,false,haiku-baseline,1,372118,371152,98,27699,343355,2840,2826,0,7991,0.1049975,12,38382,38190,3,0,0,8,0,11,46496,false,0,false,completed,0,1,true
DLOC4-webhook-delivery-history-screen__haiku-graphify-v2__r1,docs,DLOC4-webhook-delivery-history-screen,locate,false,haiku-graphify-v2,1,314250,313284,74,33167,280043,2324,2310,0,8417,0.1069983,9,34391,34415,2,0,0,2,2,7,32704,false,15,false,completed,0,1,true
DREF1-webhook-service-requirements__baseline__r1,docs,DREF1-webhook-service-requirements,reference,false,baseline,1,310424,309449,16,35172,274261,10723,10711,0,10352,0.3037172,8,114853,115353,0,0,0,7,0,7,37106,false,0,false,completed,0,0.6666666666666666,false
DREF1-webhook-service-requirements__graphify-strict-v2__r1,docs,DREF1-webhook-service-requirements,reference,false,graphify-strict-v2,1,318769,317794,18,26160,291616,1483,1469,0,10936,0.1787342,9,20693,20135,0,0,0,4,4,8,30739,true,0,false,completed,0,1,true
DREF1-webhook-service-requirements__graphify-v2__r1,docs,DREF1-webhook-service-requirements,reference,false,graphify-v2,1,291784,290809,16,28107,262686,7242,7228,0,10932,0.23832219999999998,8,79290,78409,0,0,0,4,3,7,26269,true,0,false,completed,0,0.6666666666666666,false
DREF1-webhook-service-requirements__haiku-baseline__r1,docs,DREF1-webhook-service-requirements,reference,false,haiku-baseline,1,545663,544688,114,38307,506267,3645,3633,0,8000,0.14655469999999998,14,52740,53107,6,0,0,7,0,13,75913,false,0,false,completed,0,1,true
DREF1-webhook-service-requirements__haiku-graphify-v2__r1,docs,DREF1-webhook-service-requirements,reference,false,haiku-graphify-v2,1,281425,280450,82,33564,246804,2568,2556,0,8426,0.10570540000000002,9,41356,41654,2,0,0,4,2,8,70298,false,0,false,completed,0,1,true
DREF2-digest-cadence-adrs__baseline__r1,docs,DREF2-digest-cadence-adrs,reference,false,baseline,1,97288,96316,6,18025,78285,449,434,0,10333,0.093156,3,6366,6942,0,0,0,2,0,2,19003,false,0,false,completed,0,1,true
DREF2-digest-cadence-adrs__graphify-strict-v2__r1,docs,DREF2-digest-cadence-adrs,reference,false,graphify-strict-v2,1,208451,207479,12,22229,185238,1010,995,0,10916,0.1369846,6,16013,16190,1,0,0,3,1,5,24469,true,0,false,completed,0,1,true
DREF2-digest-cadence-adrs__graphify-v2__r1,docs,DREF2-digest-cadence-adrs,reference,false,graphify-v2,1,206352,205380,12,22445,182923,1064,1047,0,10920,0.1379156,6,15685,20850,1,0,0,3,1,5,24884,false,0,false,completed,0,1,true
DREF2-digest-cadence-adrs__haiku-baseline__r1,docs,DREF2-digest-cadence-adrs,reference,false,haiku-baseline,1,134119,133147,42,17907,115198,2022,2007,0,7988,0.058457800000000004,5,23481,23940,1,0,0,3,0,4,23443,false,0,false,completed,0,1,true
DREF2-digest-cadence-adrs__haiku-graphify-v2__r1,docs,DREF2-digest-cadence-adrs,reference,false,haiku-graphify-v2,1,140328,139356,48,20700,118608,1825,1809,0,8435,0.0634058,5,24016,24208,1,0,0,2,1,4,30393,false,0,false,completed,0,1,true
DREF3-permission-matrix-verified-by__baseline__r1,docs,DREF3-permission-matrix-verified-by,reference,false,baseline,1,226841,225850,14,17038,208798,1887,1868,0,10375,0.1297056,7,24746,25443,1,0,0,5,0,6,9767,false,0,false,completed,0,1,true
DREF3-permission-matrix-verified-by__graphify-strict-v2__r1,docs,DREF3-permission-matrix-verified-by,reference,false,graphify-strict-v2,1,204142,203151,12,19608,183531,1785,1766,0,10950,0.1339082,6,23047,23320,0,0,0,4,1,5,14016,false,0,false,completed,0,1,true
DREF3-permission-matrix-verified-by__graphify-v2__r1,docs,DREF3-permission-matrix-verified-by,reference,false,graphify-v2,1,176773,175782,10,26482,149290,2103,2085,0,10566,0.15773700000000002,5,25929,26032,0,0,0,3,1,4,30697,false,0,false,completed,0,1,true
DREF3-permission-matrix-verified-by__haiku-baseline__r1,docs,DREF3-permission-matrix-verified-by,reference,false,haiku-baseline,1,289189,288198,74,26184,261940,2258,2244,0,8016,0.090917,9,31416,31778,3,0,0,5,0,8,53199,false,0,false,completed,0,1,true
DREF3-permission-matrix-verified-by__haiku-graphify-v2__r1,docs,DREF3-permission-matrix-verified-by,reference,false,haiku-graphify-v2,1,98061,97070,38,12584,84448,1307,1289,0,8430,0.04117679999999999,4,16063,16157,0,0,0,2,1,3,10229,false,0,false,completed,0,1,true
DREF4-adr017-references__baseline__r1,docs,DREF4-adr017-references,reference,true,baseline,1,151988,151011,10,13379,137622,1574,1559,0,10353,0.0977024,5,22012,22499,0,0,0,4,0,4,3055,false,0,false,completed,0,1,true
DREF4-adr017-references__graphify-strict-v2__r1,docs,DREF4-adr017-references,reference,true,graphify-strict-v2,1,234100,233123,14,18368,214741,2464,2449,0,10931,0.14199019999999998,7,26746,26933,0,0,0,5,1,6,9494,false,0,false,completed,0,1,true
DREF4-adr017-references__graphify-v2__r1,docs,DREF4-adr017-references,reference,true,graphify-v2,1,197605,196628,12,16310,180306,1661,1646,0,10931,0.11883719999999999,6,22510,22675,0,0,0,4,1,5,8190,true,0,false,completed,0,1,true
DREF4-adr017-references__haiku-baseline__r1,docs,DREF4-adr017-references,reference,true,haiku-baseline,1,70451,69474,26,10490,58958,1476,1461,0,8005,0.0352588,4,14973,15804,0,0,0,3,0,3,3270,false,0,false,completed,0,1,true
DREF4-adr017-references__haiku-graphify-v2__r1,docs,DREF4-adr017-references,reference,true,haiku-graphify-v2,1,102735,101758,38,15305,86415,1345,1330,0,8412,0.046991500000000005,4,17115,17322,0,0,0,2,1,3,14401,false,0,false,completed,0,1,true
DDIS1-permissions-and-role-gates__haiku-mempalace-v2__r1,mempalace,DDIS1-permissions-and-role-gates,discrepancy,false,haiku-mempalace-v2,1,670737,669709,122,58033,611554,4065,4051,0,8689,0.19869640000000002,14,60776,61129,8,0,0,1,0,13,144834,false,0,false,completed,0,0.5,false
DDIS1-permissions-and-role-gates__mempalace-v2__r1,mempalace,DDIS1-permissions-and-role-gates,discrepancy,false,mempalace-v2,1,598789,597761,18,82252,515491,8749,8732,0,11193,0.5205752,18,97408,98161,4,0,0,3,0,17,152627,false,0,false,completed,0,1,true
DDIS2-time-and-retry-constants__haiku-mempalace-v2__r1,mempalace,DDIS2-time-and-retry-constants,discrepancy,false,haiku-mempalace-v2,1,671983,670942,110,57222,613610,5154,5138,0,8711,0.20272600000000002,19,67187,67827,12,0,0,2,0,18,132397,false,0,false,completed,0,0.8,true
DDIS2-time-and-retry-constants__mempalace-v2__r1,mempalace,DDIS2-time-and-retry-constants,discrepancy,false,mempalace-v2,1,361318,360277,14,48352,311911,6408,6392,0,11206,0.3208592,10,65534,66152,1,0,0,3,0,9,74301,false,0,false,completed,0,0.4,false
DDIS3-schema-indexes__haiku-mempalace-v2__r1,mempalace,DDIS3-schema-indexes,discrepancy,false,haiku-mempalace-v2,1,1832527,1831513,264,78724,1752525,7731,7718,0,8672,0.3726335000000001,32,105330,105654,21,0,0,7,0,31,183226,false,0,false,completed,0,1,true
DDIS3-schema-indexes__mempalace-v2__r1,mempalace,DDIS3-schema-indexes,discrepancy,false,mempalace-v2,1,855639,854625,20,131858,722747,4955,4942,0,11164,0.7225204,18,54571,55363,0,0,0,0,0,17,271830,false,0,false,completed,0,0.6666666666666666,true
DDIS4-quotas-flags-and-rate-limits__haiku-mempalace-v2__r1,mempalace,DDIS4-quotas-flags-and-rate-limits,discrepancy,false,haiku-mempalace-v2,1,2578224,2577177,224,123127,2453826,12977,12959,0,8690,0.5577926000000001,38,161682,162200,15,0,0,7,0,37,303613,false,0,false,completed,0,0,false
DDIS4-quotas-flags-and-rate-limits__mempalace-v2__r1,mempalace,DDIS4-quotas-flags-and-rate-limits,discrepancy,false,mempalace-v2,1,966184,925011,22,104668,820321,11811,11209,1,11221,0.7238752999999999,22,137876,138413,8,0,0,0,0,21,201501,false,0,false,completed,0,0.28571428571428575,false
DEXP1-webhook-attempt-ceiling-chain__haiku-mempalace-v2__r1,mempalace,DEXP1-webhook-attempt-ceiling-chain,explain,false,haiku-mempalace-v2,1,845445,844428,166,47457,796805,7227,7213,0,8672,0.2119125,20,94837,95145,10,0,0,7,0,19,98959,false,0,false,completed,0,0.8,true
DEXP1-webhook-attempt-ceiling-chain__mempalace-v2__r1,mempalace,DEXP1-webhook-attempt-ceiling-chain,explain,false,mempalace-v2,1,446835,445818,20,44238,401560,8657,8641,0,11183,0.344811,13,91421,92008,2,0,0,4,0,12,62487,false,0,false,completed,0,0.8,true
DEXP2-flags-screen-permission-chain__haiku-mempalace-v2__r1,mempalace,DEXP2-flags-screen-permission-chain,explain,false,haiku-mempalace-v2,1,729417,728403,142,50476,677785,4981,4966,0,8663,0.19479149999999998,16,73772,74417,9,0,0,0,0,15,116901,false,0,false,completed,0,1,true
DEXP2-flags-screen-permission-chain__mempalace-v2__r1,mempalace,DEXP2-flags-screen-permission-chain,explain,false,mempalace-v2,1,362824,361810,14,52999,308797,3417,3403,0,11164,0.3088974,10,40924,41748,1,0,0,0,0,9,96236,false,0,false,completed,0,1,true
DEXP3-digest-cadence-chain__haiku-mempalace-v2__r1,mempalace,DEXP3-digest-cadence-chain,explain,false,haiku-mempalace-v2,1,207820,206785,54,32995,173736,3934,3920,0,8684,0.1041226,9,52039,52782,6,0,0,0,0,8,70995,false,0,false,completed,0,0.6,true
DEXP3-digest-cadence-chain__mempalace-v2__r1,mempalace,DEXP3-digest-cadence-chain,explain,false,mempalace-v2,1,392279,391244,14,67053,324177,8968,8956,0,11181,0.4237304,12,91554,92252,0,0,0,0,0,11,124463,false,0,false,completed,0,1,true
DEXP4-issue-number-allocation-chain__haiku-mempalace-v2__r1,mempalace,DEXP4-issue-number-allocation-chain,explain,false,haiku-mempalace-v2,1,1076367,1075358,196,54531,1020631,5757,5743,0,8655,0.24111509999999997,23,83612,83883,12,0,0,5,0,22,120555,false,0,false,completed,0,1,true
DEXP4-issue-number-allocation-chain__mempalace-v2__r1,mempalace,DEXP4-issue-number-allocation-chain,explain,false,mempalace-v2,1,898059,897050,30,53495,843525,7142,7128,0,11163,0.45510399999999995,21,87586,88229,6,0,0,10,0,20,88281,false,0,false,completed,0,1,true
DIMP1-error-code-union__haiku-mempalace-v2__r1,mempalace,DIMP1-error-code-union,impact,false,haiku-mempalace-v2,1,612275,611307,124,65982,545201,3899,3886,0,8620,0.20707109999999998,13,50419,50714,3,0,0,0,0,12,163749,false,0,false,completed,0,0.5517241379310344,false
DIMP1-error-code-union__mempalace-v2__r1,mempalace,DIMP1-error-code-union,impact,false,mempalace-v2,1,379345,378377,14,71616,306747,3412,3397,0,11096,0.38285440000000004,11,39847,41020,0,0,0,0,0,10,139603,false,0,false,completed,0,0.47619047619047616,false
DIMP2-job-cadence-table__haiku-mempalace-v2__r1,mempalace,DIMP2-job-cadence-table,impact,false,haiku-mempalace-v2,1,239621,238658,70,32585,206003,2455,2439,0,8624,0.09907830000000001,7,26551,26797,0,0,0,0,0,6,65270,false,0,false,completed,0,0.4615384615384615,false
DIMP2-job-cadence-table__mempalace-v2__r1,mempalace,DIMP2-job-cadence-table,impact,false,mempalace-v2,1,871908,870945,24,91004,779917,10986,10974,0,11098,0.6308104,16,153812,154331,3,0,0,0,0,15,168693,false,0,false,completed,0,0.42857142857142855,false
DIMP3-notification-kind-union__haiku-mempalace-v2__r1,mempalace,DIMP3-notification-kind-union,impact,false,haiku-mempalace-v2,1,515940,514977,122,38508,476347,2432,2417,0,8615,0.13789569999999998,13,36033,36640,4,0,0,0,0,12,81204,false,0,false,completed,0,0.4,false
DIMP3-notification-kind-union__mempalace-v2__r1,mempalace,DIMP3-notification-kind-union,impact,false,mempalace-v2,1,568294,567331,18,84502,482811,3865,3851,0,11089,0.47414920000000005,13,45511,46114,1,0,0,0,0,12,166488,false,0,false,completed,0,0.3636363636363636,false
DIMP4-req157-renumber__haiku-mempalace-v2__r1,mempalace,DIMP4-req157-renumber,impact,true,haiku-mempalace-v2,1,257217,256245,84,14418,241743,2692,2675,0,8630,0.06752630000000001,10,32027,31795,2,0,0,5,0,9,5465,false,0,false,completed,0,0.9411764705882353,true
DIMP4-req157-renumber__mempalace-v2__r1,mempalace,DIMP4-req157-renumber,impact,true,mempalace-v2,1,485952,484980,14,104109,380857,6265,6248,0,11113,0.5561724,11,96315,96927,0,0,0,0,0,10,210712,false,0,false,completed,0,0.8750000000000001,false
DLOC1-issue-number-scope__haiku-mempalace-v2__r1,mempalace,DLOC1-issue-number-scope,locate,false,haiku-mempalace-v2,1,111082,110101,38,22697,87366,1334,1320,0,8642,0.061819599999999995,4,19532,19974,1,0,0,0,0,3,40562,false,0,false,completed,0,1,true
DLOC1-issue-number-scope__mempalace-v2__r1,mempalace,DLOC1-issue-number-scope,locate,false,mempalace-v2,1,95538,94557,6,14958,79593,318,305,0,11126,0.0798586,3,8060,9030,0,0,0,0,0,2,6757,false,0,false,completed,0,1,true
DLOC2-webhook-retry-decision__haiku-mempalace-v2__r1,mempalace,DLOC2-webhook-retry-decision,locate,false,haiku-mempalace-v2,1,75905,74920,30,15363,59527,1236,1221,0,8637,0.0438737,3,17484,18197,0,0,0,0,0,2,18366,false,0,false,completed,0,1,true
DLOC2-webhook-retry-decision__mempalace-v2__r1,mempalace,DLOC2-webhook-retry-decision,locate,false,mempalace-v2,1,142043,141058,8,23513,117537,747,733,0,11122,0.1259604,4,11915,12723,1,0,0,0,0,3,27330,false,0,false,completed,0,1,true
DLOC3-subscriber-isolation__haiku-mempalace-v2__r1,mempalace,DLOC3-subscriber-isolation,locate,false,haiku-mempalace-v2,1,75169,74191,30,14651,59510,1242,1229,0,8636,0.042470999999999995,3,14427,15343,0,0,0,0,0,2,15247,false,0,false,completed,0,0.6666666666666666,false
DLOC3-subscriber-isolation__mempalace-v2__r1,mempalace,DLOC3-subscriber-isolation,locate,false,mempalace-v2,1,143264,142286,8,25600,116678,803,789,0,11119,0.13468960000000002,4,11965,12638,1,0,0,0,0,3,33515,false,0,false,completed,0,1,true
DLOC4-webhook-delivery-history-screen__haiku-mempalace-v2__r1,mempalace,DLOC4-webhook-delivery-history-screen,locate,false,haiku-mempalace-v2,1,438211,437245,102,38096,399047,2284,2270,0,8615,0.1285847,11,35645,36424,4,0,0,0,0,10,84052,false,0,false,completed,0,1,true
DLOC4-webhook-delivery-history-screen__mempalace-v2__r1,mempalace,DLOC4-webhook-delivery-history-screen,locate,false,mempalace-v2,1,144343,143377,8,25504,117865,644,630,0,11090,0.132941,4,10746,11439,0,0,0,0,0,3,31141,false,0,false,completed,0,1,true
DREF1-webhook-service-requirements__haiku-mempalace-v2__r1,mempalace,DREF1-webhook-service-requirements,reference,false,haiku-mempalace-v2,1,79782,78807,30,19256,59521,1769,1755,0,8633,0.054314100000000004,3,19588,20268,0,0,0,0,0,2,30249,false,0,false,completed,0,0.4,false
DREF1-webhook-service-requirements__mempalace-v2__r1,mempalace,DREF1-webhook-service-requirements,reference,false,mempalace-v2,1,247700,246725,10,76683,170032,6687,6675,0,11112,0.4085434,8,67609,68188,4,0,0,0,0,7,150273,false,0,false,completed,0,0.3333333333333333,false
DREF2-digest-cadence-adrs__haiku-mempalace-v2__r1,mempalace,DREF2-digest-cadence-adrs,reference,false,haiku-mempalace-v2,1,422942,421970,90,50847,371033,4442,4428,0,8618,0.16206930000000003,10,57600,58146,4,0,0,1,0,9,117837,false,0,false,completed,0,1,true
DREF2-digest-cadence-adrs__mempalace-v2__r1,mempalace,DREF2-digest-cadence-adrs,reference,false,mempalace-v2,1,463193,462221,18,56815,405388,2002,1987,0,11093,0.32929060000000004,13,29025,29654,1,0,0,0,0,12,106768,false,0,false,completed,0,1,true
DREF3-permission-matrix-verified-by__haiku-mempalace-v2__r1,mempalace,DREF3-permission-matrix-verified-by,reference,false,haiku-mempalace-v2,1,81350,80359,30,20706,59623,1675,1657,0,8646,0.056770299999999996,3,17074,17781,0,0,0,0,0,2,33377,false,0,false,completed,0,0.18181818181818182,false
DREF3-permission-matrix-verified-by__mempalace-v2__r1,mempalace,DREF3-permission-matrix-verified-by,reference,false,mempalace-v2,1,357306,356315,16,33686,322613,3205,3187,0,11135,0.2322496,8,36035,36440,0,0,0,2,0,7,44203,false,0,false,completed,0,1,true
DREF4-adr017-references__haiku-mempalace-v2__r1,mempalace,DREF4-adr017-references,reference,true,haiku-mempalace-v2,1,120538,119561,36,35466,84059,9167,9152,0,8629,0.1261859,4,83539,83827,1,0,0,0,0,3,70708,false,0,false,completed,0,0.13793103448275865,false
DREF4-adr017-references__mempalace-v2__r1,mempalace,DREF4-adr017-references,reference,true,mempalace-v2,1,351262,350285,12,68655,281618,2890,2875,0,11119,0.3607696,8,31615,32203,0,0,0,0,0,7,135688,false,0,false,completed,0,0.8,false
EXP1-issue-create-flow__haiku-mempalace__r1,mempalace,EXP1-issue-create-flow,explain,false,haiku-mempalace,1,1794593,1793580,270,71910,1721400,7477,7464,0,8667,0.35462800000000005,31,117763,117937,19,0,0,1,0,30,165027,false,0,false,completed,0,1,true
EXP1-issue-create-flow__mempalace__r1,mempalace,EXP1-issue-create-flow,explain,false,mempalace,1,1140454,1139441,30,92146,1047265,9389,9376,0,11155,0.672935,30,111620,112186,20,0,0,3,0,29,171769,false,0,false,completed,0,1,true
EXP2-comment-mention-notify__haiku-mempalace__r1,mempalace,EXP2-comment-mention-notify,explain,false,haiku-mempalace,1,643097,93143,26,12691,80426,9866,3245,1,8661,0.21050575,6,38839,120072,5,0,0,0,0,6,26865,false,0,false,completed,0,1,true
EXP2-comment-mention-notify__mempalace__r1,mempalace,EXP2-comment-mention-notify,explain,false,mempalace,1,914804,913782,24,110935,802823,10745,10731,0,11155,0.7127546000000001,22,129155,129856,7,0,0,0,0,21,221488,false,0,false,completed,0,1,true
EXP3-digest-pipeline__haiku-mempalace__r1,mempalace,EXP3-digest-pipeline,explain,false,haiku-mempalace,1,508822,507809,120,41019,466670,3190,3176,0,8652,0.14578799999999997,13,49239,49837,5,0,0,0,0,12,87022,false,0,false,completed,0,1,true
EXP3-digest-pipeline__mempalace__r1,mempalace,EXP3-digest-pipeline,explain,false,mempalace,1,456481,455468,16,67892,387560,8849,8835,0,11153,0.43854499999999996,19,93416,94257,8,0,0,0,0,18,122936,false,0,false,completed,0,1,true
FIX1-issue-tenant-leak__haiku-mempalace__r1,mempalace,FIX1-issue-tenant-leak,fix,false,haiku-mempalace,1,1453090,1452110,224,62325,1389561,7833,7819,0,8616,0.3039751,26,104651,104802,9,0,0,8,0,25,126003,false,0,false,completed,0,1,true
FIX1-issue-tenant-leak__mempalace__r1,mempalace,FIX1-issue-tenant-leak,fix,false,mempalace,1,734402,733422,28,47611,685783,4650,4636,0,11099,0.37506659999999997,14,75466,73211,2,0,0,6,0,13,73030,false,0,false,completed,0,1,true
FIX2-project-quota-off-by-one__haiku-mempalace__r1,mempalace,FIX2-project-quota-off-by-one,fix,false,haiku-mempalace,1,1327059,1326079,222,56304,1269553,12566,12550,0,8625,0.30359530000000007,26,168624,156844,10,0,0,6,0,24,96805,false,0,false,completed,0,1,true
FIX2-project-quota-off-by-one__mempalace__r1,mempalace,FIX2-project-quota-off-by-one,fix,false,mempalace,1,670499,311234,14,39498,271722,13828,6862,1,11108,0.5121179,11,166784,167380,3,0,0,0,0,10,47370,false,0,false,completed,0,1,true
FIX3-board-shows-archived__haiku-mempalace__r1,mempalace,FIX3-board-shows-archived,fix,false,haiku-mempalace,1,1048480,1047497,218,34418,1012861,4719,4704,0,8610,0.19491810000000004,26,68676,68492,7,0,0,12,0,25,55567,false,0,false,completed,0,1,true
FIX3-board-shows-archived__mempalace__r1,mempalace,FIX3-board-shows-archived,fix,false,mempalace,1,535030,534047,20,56119,477908,3277,3263,0,11094,0.35378059999999995,10,40328,40697,1,0,0,1,0,9,95143,false,0,false,completed,0,1,true
IMP1-planlimits-field__haiku-mempalace__r1,mempalace,IMP1-planlimits-field,impact,false,haiku-mempalace,1,1063713,1062699,228,40160,1022311,9916,9900,0,8644,0.23337309999999994,28,121179,120899,8,0,0,17,0,27,56461,false,0,false,completed,0,1,true
IMP1-planlimits-field__mempalace__r1,mempalace,IMP1-planlimits-field,impact,false,mempalace,1,880680,879666,22,86929,792715,6584,6567,0,11148,0.5730720000000001,14,75683,76165,4,0,0,3,0,13,157866,false,0,false,completed,0,1,true
